Name,Product_ID,Date,Sales,Revenue,EndOfDayStock,prev_stock
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-11-26,31,51.15,125131,125162.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-11-28,15,24.75,125116,125131.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-11-29,24,39.6,125092,125116.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-11-30,35,57.75,125057,125092.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-01,26,42.9,125031,125057.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-02,6,9.9,125025,125031.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-03,228,336.2,124797,125025.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-05,56,92.4,124741,124797.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-06,54,89.1,124687,124741.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-07,12,19.8,124675,124687.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-08,40,66.0,124635,124675.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-09,18,29.7,124617,124635.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-10,11,18.15,124606,124617.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-12,5,8.25,124601,124606.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-13,10,16.5,124591,124601.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-14,20,33.0,124571,124591.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-15,131,196.15,124440,124571.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-16,50,82.5,124390,124440.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2010-12-22,10,16.5,124380,124390.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-05,2,3.3,124378,124380.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-06,113,186.45,124265,124378.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-07,15,24.75,124250,124265.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-09,10,16.5,124240,124250.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-10,20,33.0,124220,124240.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-11,30,49.5,124190,124220.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-12,12,19.8,124178,124190.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-13,33,54.45,124145,124178.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-14,120,178.0,124025,124145.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-16,10,16.5,124015,124025.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-19,20,33.0,123995,124015.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-20,22,36.3,123973,123995.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-21,21,34.65,123952,123973.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-23,21,34.65,123931,123952.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-25,30,49.5,123901,123931.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-26,20,33.0,123881,123901.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-27,31,51.15,123850,123881.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-28,40,66.0,123810,123850.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-01-31,40,66.0,123770,123810.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-01,25,41.25,123745,123770.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-03,115,169.75,123630,123745.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-04,10,16.5,123620,123630.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-07,1,1.65,123619,123620.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-08,12,19.8,123607,123619.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-09,20,33.0,123587,123607.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-10,13,21.45,123574,123587.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-11,10,16.5,123564,123574.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-14,30,49.5,123534,123564.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-15,20,33.0,123514,123534.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-16,22,36.3,123492,123514.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-17,20,33.0,123472,123492.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-18,11,18.15,123461,123472.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-20,10,16.5,123451,123461.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-22,20,33.0,123431,123451.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-23,24,39.6,123407,123431.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-24,30,49.5,123377,123407.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-25,10,16.5,123367,123377.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-27,10,16.5,123357,123367.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-02-28,40,66.0,123317,123357.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-01,11,18.15,123306,123317.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-02,1,1.65,123305,123306.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-03,14,23.1,123291,123305.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-04,10,16.5,123281,123291.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-06,2,3.3,123279,123281.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-07,14,23.1,123265,123279.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-08,49,80.85,123216,123265.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-09,2,3.3,123214,123216.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-10,54,89.1,123160,123214.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-11,12,19.8,123148,123160.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-13,4,6.6,123144,123148.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-14,20,33.0,123124,123144.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-15,5,8.25,123119,123124.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-16,3,4.95,123116,123119.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-17,20,33.0,123096,123116.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-20,35,57.75,123061,123096.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-21,41,67.65,123020,123061.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-22,110,161.5,122910,123020.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-23,21,34.65,122889,122910.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-24,38,62.7,122851,122889.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-25,130,194.5,122721,122851.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-27,6,9.9,122715,122721.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-28,183,271.95,122532,122715.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-29,20,33.0,122512,122532.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-30,140,211.0,122372,122512.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-03-31,28,46.2,122344,122372.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-01,30,49.5,122314,122344.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-04,110,161.5,122204,122314.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-05,15,24.75,122189,122204.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-06,22,36.3,122167,122189.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-07,12,19.8,122155,122167.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-08,40,66.0,122115,122155.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-10,6,9.9,122109,122115.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-11,45,74.25,122064,122109.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-12,30,49.5,122034,122064.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-13,40,66.0,121994,122034.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-14,10,16.5,121984,121994.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-15,30,49.5,121954,121984.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-17,2,3.3,121952,121954.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-18,27,44.55,121925,121952.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-19,42,69.3,121883,121925.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-20,34,56.1,121849,121883.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-21,26,42.9,121823,121849.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-26,50,82.5,121773,121823.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-27,42,69.3,121731,121773.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-04-28,2,3.3,121729,121731.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-01,10,16.5,121719,121729.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-03,23,37.95,121696,121719.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-04,100,145.0,121596,121696.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-05,48,79.2,121548,121596.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-06,40,66.0,121508,121548.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-08,13,21.45,121495,121508.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-09,79,130.35,121416,121495.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-10,28,46.2,121388,121416.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-11,24,39.6,121364,121388.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-12,48,79.2,121316,121364.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-13,92,151.8,121224,121316.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-15,2,3.3,121222,121224.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-16,50,82.5,121172,121222.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-17,66,108.9,121106,121172.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-18,21,34.65,121085,121106.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-19,32,52.8,121053,121085.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-20,70,115.5,120983,121053.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-22,25,41.25,120958,120983.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-23,23,37.95,120935,120958.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-24,12,19.8,120923,120935.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-25,6,9.9,120917,120923.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-26,52,85.8,120865,120917.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-27,20,33.0,120845,120865.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-29,10,16.5,120835,120845.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-05-31,46,75.9,120789,120835.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-01,2,3.3,120787,120789.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-02,86,131.7,120701,120787.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-03,36,59.4,120665,120701.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-05,33,54.45,120632,120665.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-06,35,57.75,120597,120632.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-07,50,82.5,120547,120597.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-08,62,102.3,120485,120547.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-09,35,57.75,120450,120485.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-10,50,82.5,120400,120450.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-12,27,44.55,120373,120400.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-13,31,51.15,120342,120373.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-15,22,36.3,120320,120342.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-16,14,23.1,120306,120320.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-17,24,39.6,120282,120306.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-19,12,19.8,120270,120282.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-20,6,9.9,120264,120270.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-21,134,201.1,120130,120264.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-22,10,16.5,120120,120130.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-23,26,42.9,120094,120120.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-24,140,211.0,119954,120094.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-26,2,3.3,119952,119954.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-27,46,75.9,119906,119952.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-28,210,306.5,119696,119906.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-29,1,1.65,119695,119696.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-06-30,33,54.45,119662,119695.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-01,42,69.3,119620,119662.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-03,34,56.1,119586,119620.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-04,138,207.7,119448,119586.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-05,11,18.15,119437,119448.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-06,17,28.05,119420,119437.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-07,150,227.5,119270,119420.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-08,230,349.5,119040,119270.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-10,3,4.95,119037,119040.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-11,97,160.05,118940,119037.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-12,10,16.5,118930,118940.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-13,24,39.6,118906,118930.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-14,46,75.9,118860,118906.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-15,10,16.5,118850,118860.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-17,19,31.35,118831,118850.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-18,26,42.9,118805,118831.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-19,166,261.9,118639,118805.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-20,157,239.05,118482,118639.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-21,60,99.0,118422,118482.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-22,22,36.3,118400,118422.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-24,72,118.8,118328,118400.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-25,45,74.25,118283,118328.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-26,20,33.0,118263,118283.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-27,60,99.0,118203,118263.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-28,41,67.65,118162,118203.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-29,33,54.45,118129,118162.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-07-31,36,59.4,118093,118129.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-02,20,33.0,118073,118093.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-03,60,99.0,118013,118073.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-04,302,458.3,117711,118013.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-05,8,13.2,117703,117711.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-07,2,3.3,117701,117703.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-08,47,77.55,117654,117701.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-09,132,197.8,117522,117654.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-10,62,102.3,117460,117522.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-11,100,165.0,117360,117460.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-12,40,66.0,117320,117360.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-14,11,18.15,117309,117320.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-15,34,56.1,117275,117309.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-16,90,148.5,117185,117275.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-17,34,56.1,117151,117185.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-18,20,33.0,117131,117151.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-19,30,49.5,117101,117131.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-21,18,29.7,117083,117101.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-22,50,82.5,117033,117083.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-23,120,198.0,116913,117033.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-24,13,21.45,116900,116913.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-25,67,110.55,116833,116900.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-26,35,57.75,116798,116833.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-28,32,52.8,116766,116798.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-08-31,120,178.0,116646,116766.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-01,16,26.4,116630,116646.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-02,23,37.95,116607,116630.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-04,2,3.3,116605,116607.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-05,10,16.5,116595,116605.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-06,20,33.0,116575,116595.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-07,25,41.25,116550,116575.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-08,13,21.45,116537,116550.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-09,23,37.95,116514,116537.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-11,112,164.8,116402,116514.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-12,47,77.55,116355,116402.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-13,65,107.25,116290,116355.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-14,30,49.5,116260,116290.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-15,55,90.75,116205,116260.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-16,24,39.6,116181,116205.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-18,2,3.3,116179,116181.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-19,111,163.15,116068,116179.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-20,32,52.8,116036,116068.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-21,16,26.4,116020,116036.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-22,67,110.55,115953,116020.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-23,10,16.5,115943,115953.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-25,10,16.5,115933,115943.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-26,2,3.3,115931,115933.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-27,40,66.0,115891,115931.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-28,64,105.6,115827,115891.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-29,70,115.5,115757,115827.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-09-30,40,66.0,115717,115757.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-02,12,19.8,115705,115717.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-03,12,19.8,115693,115705.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-04,15,24.75,115678,115693.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-05,31,51.15,115647,115678.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-06,64,105.6,115583,115647.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-07,10,16.5,115573,115583.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-09,4,6.6,115569,115573.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-10,15,27.23,115554,115569.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-11,56,92.4,115498,115554.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-12,4,6.6,115494,115498.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-14,30,49.5,115464,115494.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-16,13,21.45,115451,115464.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-17,11,18.15,115440,115451.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-18,66,108.9,115374,115440.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-19,10,16.5,115364,115374.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-20,124,184.6,115240,115364.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-21,10,16.5,115230,115240.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-24,3,7.43,115227,115230.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-25,67,110.55,115160,115227.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-26,25,41.25,115135,115160.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-27,124,184.6,115011,115135.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-28,25,41.25,114986,115011.0
APARAT KEBAB-SHAORMA GAZ 4 ARZATOARE,20728,2011-10-30,18,29.7,114968,114986.0
